p cnf 5000 7500
-442 3614 4667 0
-1626 -1230 526 0
4054 -355 -105 0
940 3155 3673 0
-1862 3206 4600 0
-1184 -2872 1651 0
4289 598 3057 0
-3536 1235 3852 0
4632 -4388 1373 0
4531 485 2951 0
-1730 3176 -1469 0
-4225 376 3382 0
4717 1175 -3181 0
3068 217 2281 0
1670 -3062 -878 0
1001 3078 4677 0
-430 4109 -1054 0
3514 -2470 -2831 0
2456 938 1517 0
3802 1786 2607 0
1555 -4743 3443 0
4041 689 424 0
512 -2999 1403 0
3311 555 2523 0
3492 320 344 0
4875 506 -4710 0
-1788 1937 2814 0
4251 4323 460 0
801 -1718 1472 0
2168 -1358 -1726 0
4710 -250 4214 0
1591 4309 3966 0
2716 -3778 -4055 0
2456 4243 2383 0
-663 4675 -2976 0
4638 -4996 39 0
1293 -227 -3987 0
-3248 -1824 2372 0
4648 -31 -1796 0
810 -2384 -214 0
4650 1728 4282 0
1561 -120 397 0
2095 -1172 4736 0
1468 3747 -4769 0
4192 2354 82 0
4563 826 -2327 0
111 4011 -4106 0
3316 -3549 -439 0
3064 -2227 658 0
2734 -2390 179 0
4450 283 -792 0
-222 1761 4385 0
4776 2068 1164 0
-1450 1684 -2589 0
893 -1050 756 0
2839 4141 885 0
1308 -2912 2862 0
3344 -1743 -4463 0
3528 -2866 2036 0
2473 488 3909 0
4048 -1160 2494 0
-2123 4944 2521 0
-3751 4892 668 0
3681 2638 4934 0
-3091 4143 969 0
717 1821 1038 0
-25 1453 792 0
4990 239 805 0
-941 4790 4026 0
4586 -1467 3868 0
2823 888 4945 0
583 -347 3225 0
4043 251 3066 0
52 -958 2797 0
-1378 2205 -2098 0
53 268 4224 0
-1611 2353 -2475 0
-3724 3092 4203 0
937 1444 4494 0
757 -1253 -560 0
915 1981 3845 0
3988 593 599 0
2264 4385 842 0
1562 -1730 -3838 0
1464 -3700 -4143 0
-1201 3839 -2430 0
3266 -4291 -1192 0
1534 1199 1429 0
4060 2762 3482 0
3867 4086 4817 0
69 -536 -277 0
-3912 -80 3123 0
-1363 1682 -827 0
3836 155 4897 0
1178 4802 2981 0
4804 185 -4819 0
-1636 -1153 3952 0
-3635 1103 1433 0
3665 2328 2246 0
2820 -3479 4119 0
1577 -3140 4696 0
4711 700 3954 0
-2723 223 -4992 0
4030 -3210 -1779 0
-902 -507 621 0
-3549 1110 -3799 0
1111 2964 294 0
4634 608 2656 0
1462 2668 442 0
-2846 -2450 1887 0
1993 -2660 2786 0
-1967 948 -1576 0
458 1231 -983 0
655 1489 3293 0
360 1823 998 0
-2405 -3243 3342 0
2767 378 2338 0
2162 -930 -559 0
-3050 -3407 2880 0
-1431 1209 4591 0
4582 2230 4659 0
1005 1048 2744 0
-3542 660 2775 0
-4128 -4231 1221 0
3493 2969 -2902 0
-1800 1513 930 0
127 4610 3854 0
-1511 2499 4497 0
549 2482 -2075 0
109 2863 -4068 0
304 205 2986 0
4789 -754 3185 0
3082 -2276 -2004 0
3024 2977 4036 0
4314 1411 4190 0
2278 -3697 -2337 0
1338 2601 -3612 0
-668 2027 3392 0
-4884 -3520 4197 0
3639 3559 2662 0
3949 3796 -2709 0
4206 2587 -4219 0
-2416 147 -352 0
2393 1994 2590 0
2001 4824 1471 0
3007 4079 248 0
-2539 4740 -757 0
4315 363 3998 0
4540 2806 4570 0
1607 -1411 4305 0
1266 4778 2883 0
4165 2821 3829 0
-1533 1134 -190 0
-4337 2311 529 0
-3042 754 -1335 0
-2039 3980 -1574 0
-542 3895 -4041 0
3943 3951 -3431 0
-3142 4655 2679 0
4318 -3610 -278 0
-3248 4247 2801 0
1652 3757 3048 0
-415 2279 -4081 0
1331 -1758 2909 0
3451 -4211 -3088 0
4738 2636 211 0
-448 4997 -4428 0
2998 3488 -4085 0
2404 2693 -3740 0
4333 2316 309 0
346 2080 4866 0
-2763 -3971 3755 0
4290 2138 706 0
3722 -2664 -2643 0
4421 1438 3811 0
238 799 3405 0
-2773 -4931 2391 0
3860 386 915 0
344 4746 3585 0
-4810 -4836 1332 0
1989 503 3249 0
2574 4771 4430 0
-1453 -855 1248 0
2110 -2216 -435 0
2639 172 -258 0
2304 2048 1697 0
611 3123 4567 0
1753 486 -542 0
4573 3395 -1390 0
-4572 1658 -3153 0
-3914 -4447 2083 0
3206 -499 2161 0
3940 105 4685 0
-933 -4911 4205 0
2498 1436 -1503 0
-2189 3087 4249 0
1490 1966 3987 0
-460 1754 -1533 0
-2139 -2613 3340 0
1961 3516 2045 0
1856 1666 -3859 0
815 4616 1079 0
1576 -2930 157 0
-570 2005 -3452 0
93 -4901 -4441 0
-1596 1476 -3136 0
-4506 1431 -1829 0
3173 -2353 4370 0
-1823 -2674 3786 0
1722 2299 -3192 0
2269 -900 384 0
1538 -3148 -2506 0
-315 -1406 880 0
2090 1694 1351 0
4630 -2397 -1605 0
2088 3041 1168 0
1465 -1492 -4712 0
3337 709 -916 0
-1837 -2478 2204 0
3823 1428 4734 0
1086 -1392 3198 0
2434 3098 2409 0
-1499 2501 2050 0
4743 3964 3680 0
-3159 3824 -3745 0
330 -2757 -3161 0
3278 4418 -2094 0
429 791 1311 0
4011 -632 -533 0
2455 994 839 0
-4101 1148 461 0
-1460 4188 -2349 0
2505 695 2034 0
2920 -4308 3986 0
359 4961 799 0
-3028 1706 -2553 0
4094 -4821 -1794 0
3243 751 1092 0
4633 4821 4954 0
-1949 -3435 3952 0
2809 -3357 3983 0
662 326 517 0
-4568 889 3444 0
3903 2651 709 0
4017 1827 3707 0
3650 2625 2660 0
1411 942 2312 0
4904 -2599 -4445 0
-262 -3229 1090 0
3992 482 2954 0
-1293 -3016 4323 0
-2292 4340 -2155 0
-4953 1770 -3451 0
2386 3690 -896 0
-3145 3365 -554 0
4249 2622 3508 0
3183 -1639 1815 0
-1934 -1302 923 0
1186 2439 451 0
-3446 154 -4997 0
1050 2061 3616 0
2462 2587 3451 0
477 -236 -4037 0
1540 2998 4635 0
1119 1138 2827 0
839 2537 883 0
-737 2527 -810 0
4785 4591 2377 0
-3424 3861 -2083 0
2953 -2943 1571 0
-160 -2580 3177 0
1952 2411 -750 0
149 290 -4112 0
-2597 1823 2018 0
4913 4353 4675 0
-4637 1380 1986 0
1780 2634 2257 0
-3904 -1227 2272 0
4196 2723 -2513 0
-1218 357 1495 0
70 2524 -864 0
571 1360 1013 0
4409 -1099 -2413 0
988 106 -354 0
-102 -4008 1902 0
-4526 2101 -3338 0
1017 3298 -4348 0
387 -1269 -1394 0
1091 -4679 4903 0
3616 1363 495 0
-4028 2696 3421 0
1437 1721 -3439 0
-2011 4353 4351 0
3238 -564 3042 0
24 -2430 -4796 0
2213 3550 287 0
2241 -2559 1178 0
1294 1971 2149 0
-2783 -2319 1248 0
1015 -3342 -2331 0
3781 2263 3764 0
2995 2341 2449 0
-2417 2849 -4574 0
3880 -628 1001 0
2880 -605 -3901 0
2975 -2703 1238 0
38 4045 -886 0
4213 3805 3636 0
4574 4406 964 0
3608 4405 1973 0
4525 1395 -4297 0
4974 -2005 -3824 0
2987 2831 -2396 0
-4948 4467 2888 0
4034 1235 -1327 0
4547 -2729 -4750 0
2861 2626 3595 0
3615 1128 4213 0
-3521 -4461 2137 0
1600 231 -2928 0
-3736 2286 4263 0
-637 2182 3362 0
1399 4973 -1985 0
-2181 -2263 2526 0
1251 2547 1386 0
-2845 1794 3510 0
4340 -454 -1468 0
4318 4101 3308 0
1846 557 4086 0
2907 4682 486 0
-3543 548 -1272 0
1300 -1083 78 0
-352 -483 2300 0
3955 814 2242 0
4907 1373 1434 0
-2044 4066 -2870 0
4101 1675 2979 0
3303 2976 4684 0
-897 1422 -1976 0
2733 -2668 1102 0
3916 4574 3217 0
4590 176 1744 0
-3164 1833 4947 0
1217 2298 900 0
4861 3650 -2183 0
4102 3300 3319 0
-2619 1714 -3796 0
779 2501 4537 0
722 405 -1510 0
2003 252 3820 0
4663 -2192 1194 0
-3428 3762 812 0
2236 -284 -4991 0
3234 2059 4251 0
3541 -4956 2368 0
4031 -2457 3114 0
3526 -3994 4510 0
3916 1914 1000 0
3467 2015 -3086 0
4097 1965 1929 0
-1250 1271 946 0
-495 -4709 3078 0
577 4576 1461 0
-3963 1803 3391 0
-1457 561 -2658 0
1522 -2837 -189 0
-4124 2123 1354 0
722 -4503 -3852 0
2333 2130 1626 0
-2351 -1102 2955 0
2767 -2940 -2611 0
881 4304 4778 0
-1031 2526 4810 0
2893 2857 944 0
681 -2890 -4773 0
3379 2800 -2946 0
1802 -1331 -3544 0
2857 1399 3786 0
-10 4932 168 0
-2663 -2147 205 0
3702 805 4408 0
3450 -469 2669 0
4194 -2456 -3645 0
3502 2342 4869 0
633 -2312 -3970 0
2846 37 4286 0
-3940 2767 11 0
-3121 -3180 4003 0
4712 -1602 4103 0
2468 1743 4674 0
-2074 3774 3557 0
-649 2486 1917 0
4467 2194 -2502 0
2528 4483 2583 0
-1768 -438 151 0
3639 -2939 4528 0
4683 3422 1227 0
-3055 4184 -629 0
3800 -4713 711 0
-4334 3889 3234 0
4858 200 586 0
4056 4653 4399 0
-3444 -160 3351 0
3398 794 -1620 0
3662 3260 -4 0
-3187 1402 -3350 0
4027 2465 4587 0
2332 668 1127 0
-4937 1583 -2404 0
-4115 1054 119 0
73 2478 -1751 0
111 4572 1514 0
2411 354 748 0
-4596 2299 -816 0
3637 2703 1683 0
-4258 4264 3365 0
4562 1322 -457 0
-3161 1025 4774 0
330 1765 1421 0
-2183 -3546 1032 0
3909 2867 4307 0
-780 2432 1686 0
-751 449 763 0
4765 -4992 1976 0
683 38 2229 0
-1107 -1356 3341 0
1087 2605 4727 0
630 2823 -4652 0
3644 1436 -1395 0
4676 4748 1332 0
2388 -893 4329 0
21 1767 4256 0
4086 2991 427 0
617 4586 1968 0
3313 -2556 -1256 0
-1184 -744 3580 0
3722 -1812 352 0
4576 606 3944 0
2461 2278 4407 0
-2521 42 -1345 0
1637 4949 4361 0
2579 1618 1296 0
993 611 -1897 0
2422 -3280 -3458 0
4662 -324 3276 0
-524 -1523 4816 0
3815 -1693 2008 0
-3946 3582 2475 0
3783 -3712 -1056 0
1790 1633 809 0
1822 4476 1790 0
433 936 -1206 0
4011 2710 161 0
-4619 2914 5000 0
3659 260 3909 0
44 997 753 0
2532 -4542 1284 0
3156 2155 2818 0
1214 85 -4339 0
-3041 1846 1043 0
352 390 4088 0
2137 2860 -1040 0
1817 -2466 3187 0
563 114 4453 0
2174 -2954 -4854 0
3813 4891 4476 0
-4093 -2794 414 0
4233 -4169 -2168 0
-1168 -1918 522 0
3849 -4696 1682 0
4786 377 3278 0
1552 3375 4856 0
2532 -1517 -1018 0
3310 209 -966 0
-4861 80 -1838 0
1143 -254 -1203 0
-1944 4011 -103 0
4162 2682 1613 0
1524 4378 869 0
2410 731 -3762 0
4825 -1909 -1504 0
4415 -805 3681 0
3359 4895 -3189 0
3085 4096 -3498 0
530 -4894 -3142 0
47 4375 -1309 0
1365 -4629 -1981 0
3065 3848 3695 0
4284 3548 4293 0
4833 4983 194 0
-1958 223 3706 0
2497 -3766 1606 0
-13 782 4428 0
905 -2908 -2194 0
-1427 661 -2852 0
3358 4790 -1646 0
3998 3702 2771 0
1475 1559 4767 0
4756 2697 1343 0
-4065 3398 3208 0
4336 -3871 2676 0
1683 4858 -910 0
-446 -4581 1048 0
4906 -2090 -3086 0
1018 -1477 2260 0
3337 -1014 1195 0
-3390 4311 1581 0
-4556 -2438 2490 0
-4828 2442 1166 0
2678 513 2354 0
-4942 -355 1731 0
-3884 1382 1364 0
4 259 1238 0
2839 317 4587 0
3318 1162 689 0
354 -4772 4294 0
-885 553 460 0
4630 1241 -3645 0
-429 -1328 2772 0
3020 3095 3292 0
2764 3122 -3929 0
-1419 4862 -1709 0
1930 2860 2130 0
-3967 4312 665 0
1185 704 3664 0
4837 -4757 -43 0
3229 -1047 -2911 0
-2836 -1154 4737 0
10 3260 -1382 0
-4048 1094 -1264 0
-4451 1578 -4592 0
2274 3338 811 0
-1027 268 -3756 0
2504 2705 -1327 0
-2937 503 -2645 0
-1885 -295 2379 0
1793 767 958 0
3933 2034 4197 0
2251 -428 -2276 0
1297 -3087 -2901 0
871 3388 732 0
1127 869 74 0
-3183 2889 1778 0
518 3253 3060 0
48 4764 -16 0
4972 319 3654 0
661 -3358 3616 0
56 -827 2330 0
3972 -611 -3231 0
1169 3664 -89 0
4101 -2296 368 0
561 2194 -1377 0
1243 59 2765 0
3482 -3128 2474 0
2228 2655 -4383 0
-930 4264 -2242 0
1688 994 1679 0
935 -4878 -2530 0
-1780 4284 1694 0
-4784 3744 -4276 0
-3042 2003 1599 0
2747 -4042 3202 0
-2871 -4714 2451 0
-2351 1077 4106 0
-4944 1190 488 0
-3088 3900 1203 0
4461 -3377 553 0
1500 -4046 -1908 0
-4828 3746 -3224 0
1019 2984 3532 0
4103 3204 2718 0
-1744 3056 2033 0
2051 2849 3181 0
-2129 2430 -4709 0
1774 3264 -1720 0
59 2642 -1001 0
1008 3920 3009 0
3106 1297 3133 0
1236 985 198 0
-4144 -3294 861 0
2944 2357 1780 0
-4246 3414 2029 0
-3303 1657 4876 0
944 1358 3539 0
-2188 -1190 811 0
2967 4555 2877 0
1370 2744 2338 0
-4970 1160 2536 0
-1515 2633 3928 0
2462 4103 556 0
-4505 4378 -4404 0
1879 2678 -4594 0
574 1604 447 0
-1518 -555 4596 0
-4503 914 -2123 0
3192 597 59 0
1755 -1568 1428 0
3815 -3000 -2440 0
-144 2589 -4229 0
-4543 4668 -1893 0
4434 -443 1014 0
4487 -1005 -3924 0
-1455 -2823 3292 0
1747 3507 -3975 0
2385 -2884 231 0
-4676 -1135 1507 0
1861 1720 -3936 0
1981 36 477 0
-4939 1077 1053 0
68 4517 -1152 0
3275 2564 -2169 0
1276 171 2556 0
3621 -3352 1207 0
582 1363 190 0
3639 228 3909 0
4257 1752 4651 0
1735 1824 3680 0
2289 3918 837 0
4676 1502 2510 0
-4382 1077 3680 0
-2397 -3200 1147 0
-672 -4978 3131 0
2910 3578 3743 0
-1645 2797 374 0
4423 2834 -415 0
-4738 1006 53 0
-4414 51 -2306 0
266 -1848 -4135 0
79 2256 888 0
-2597 4715 2387 0
-965 788 3246 0
2823 4273 1067 0
2733 -1790 2859 0
2324 4963 3020 0
4215 381 49 0
323 866 2689 0
147 1005 3260 0
4841 738 -233 0
4529 4142 1605 0
3779 3003 4759 0
2881 380 2140 0
-1478 4230 -4652 0
256 149 1362 0
-2690 720 3623 0
1648 -3399 3478 0
2858 229 -4498 0
4546 -3717 -2618 0
-684 4427 3805 0
84 -1720 1162 0
1233 1186 2632 0
-4399 1392 -1028 0
-50 1975 3895 0
1830 2384 3063 0
810 1729 1740 0
2528 3613 4259 0
336 1259 73 0
1771 2322 3562 0
-693 -4619 887 0
-355 -4026 1297 0
1368 -952 -4242 0
3663 -2217 2874 0
-3337 1084 2473 0
1595 2245 1760 0
-2481 -2846 3202 0
4930 4389 2460 0
496 3390 1178 0
281 1585 1896 0
1147 3684 4560 0
-2678 525 2244 0
1337 2760 891 0
-3607 2173 2802 0
4794 4487 845 0
1437 3554 945 0
3046 1442 4560 0
786 2456 4419 0
-4531 -17 843 0
2455 -777 -806 0
2188 3151 1638 0
598 1396 -2864 0
4471 -496 -4525 0
-2242 -4093 2679 0
191 -4449 3058 0
4822 3796 4641 0
1008 771 313 0
3352 -2529 4094 0
3201 1130 1239 0
4932 4416 -789 0
-167 -2116 1274 0
448 -3564 -3569 0
4640 50 4944 0
-4198 1502 1358 0
360 -642 -4603 0
4682 -1118 540 0
-2953 2712 -4995 0
73 1130 -2003 0
-2844 321 -1750 0
-4492 3200 3193 0
3927 990 -127 0
38 1675 2042 0
-526 -159 213 0
3689 -346 1836 0
1728 -4801 -469 0
-923 4003 -2032 0
2991 -2724 -4180 0
1604 -1770 -2876 0
-3556 4987 -1767 0
1234 3910 850 0
1059 4692 347 0
-1907 404 -1996 0
-441 4972 1081 0
3607 -4999 882 0
78 4842 1990 0
937 3848 -1081 0
-288 2960 3550 0
2385 3255 2951 0
4774 1948 3837 0
4380 968 3279 0
-4425 915 186 0
2902 1666 1640 0
4125 1393 1753 0
-2406 3254 -3700 0
611 1932 1959 0
265 2246 -3974 0
-3219 3553 -2671 0
-4514 3216 -798 0
4098 -2990 2255 0
852 737 -126 0
2452 -2995 -2640 0
-1766 -3106 4751 0
4760 1656 -2558 0
3149 497 3893 0
-2704 3667 248 0
1644 1529 -1249 0
-1352 -4111 1229 0
-4139 1690 -4857 0
696 -2001 -3371 0
2276 2455 -248 0
4418 3009 4237 0
-1206 -1658 3895 0
-1576 2516 1633 0
1972 -2085 3582 0
1138 3957 669 0
4252 -4605 3810 0
1107 -3938 -2852 0
-4483 -3855 2375 0
4848 -1138 -4914 0
3022 2266 1200 0
-569 -4513 937 0
2067 2184 4665 0
3541 4734 -1994 0
4204 1782 602 0
2007 326 3092 0
4050 963 392 0
-3622 1044 4389 0
226 3517 1481 0
-4667 -2839 3891 0
-1979 99 303 0
228 -581 -3526 0
4080 658 236 0
-3478 2122 988 0
2872 -1228 1177 0
1013 551 -4855 0
-3201 2265 -4052 0
3436 1242 4663 0
208 4779 4584 0
3386 4370 2857 0
-265 2643 1092 0
3611 4158 -1669 0
-1999 2690 3048 0
-3760 1864 4435 0
-4433 1647 2679 0
-2753 -2929 2148 0
-2079 5000 4406 0
-4705 3395 -904 0
-901 4182 2874 0
-4079 476 4168 0
2106 959 1870 0
-2333 -1422 2611 0
-3612 336 92 0
3565 2539 756 0
-3361 -4951 3169 0
829 -301 -13 0
-3055 -3039 3326 0
805 1433 290 0
3351 985 4897 0
3917 3351 675 0
-1825 -3394 4494 0
-2970 670 -942 0
3304 -1612 4351 0
3381 -2604 -2399 0
-4819 4760 790 0
489 802 4873 0
-4596 3123 -1719 0
-1180 634 -65 0
4065 2937 57 0
2850 -2524 1991 0
1117 4818 357 0
4474 570 -2286 0
4778 4714 1379 0
4278 2849 -3658 0
3586 4951 4240 0
-3688 -3422 4433 0
2514 3878 1967 0
1069 1286 2079 0
4857 1352 -453 0
-2194 1686 -2673 0
2113 -3286 86 0
-2215 4070 2112 0
-1049 3665 -778 0
4772 278 526 0
4147 1203 3338 0
3440 4659 -3120 0
-1405 3456 -1516 0
2333 -1512 -3420 0
-4426 -3183 3958 0
2251 1263 3271 0
4628 4578 -104 0
-1616 2926 3965 0
-4362 -459 1839 0
612 2135 3197 0
2114 3595 -1978 0
4696 432 4210 0
-3403 1980 2468 0
2883 -111 -1229 0
3143 2351 3676 0
3017 3612 1855 0
3324 2670 2716 0
3487 -4105 -44 0
4858 -1335 -807 0
-140 3317 -2697 0
-413 2739 -4762 0
-2113 3744 2456 0
4347 4695 -4596 0
-4328 2176 -1851 0
-1707 3811 3225 0
3342 529 4460 0
2786 2561 1304 0
-1437 -2463 3348 0
3792 4541 -3233 0
-421 3120 293 0
-679 2184 59 0
4645 -1607 -837 0
-1795 -3339 2844 0
1637 3822 -222 0
-697 4263 1423 0
3032 -3773 -2546 0
-3083 3548 3318 0
100 3592 2041 0
-3410 108 -1815 0
-1718 3628 -1903 0
4319 -3456 -42 0
364 125 -3255 0
-627 1712 2894 0
2576 1572 629 0
1817 -1279 -614 0
-6 2619 -599 0
3261 2472 4509 0
3709 -2464 -1053 0
4654 -3231 4824 0
2771 916 714 0
3606 4689 -2598 0
-603 -987 2322 0
3776 -4627 -1439 0
-4555 -2733 4203 0
788 651 4888 0
-650 -2469 4245 0
1427 3441 4164 0
2920 -4660 -1808 0
3332 4969 -3220 0
-3108 -3841 3652 0
4826 4338 2389 0
-4000 4443 2177 0
-86 -4807 3213 0
-1553 3459 -3279 0
2366 -3423 4552 0
4807 -2023 -2081 0
2894 3925 -3233 0
-946 -4203 4223 0
2171 875 -2004 0
-4836 -580 1164 0
1290 -1611 -4180 0
4250 855 2747 0
4521 -3592 -3110 0
420 -767 -1974 0
4982 1438 2990 0
-2519 1932 2440 0
699 3776 1832 0
-189 2574 -4294 0
3068 3591 1285 0
4946 4839 -2331 0
3294 -2819 -2566 0
2445 484 2462 0
1327 -3736 4541 0
4104 -1509 4502 0
2062 -1032 -3809 0
2687 1902 3899 0
361 -612 4352 0
4315 3092 36 0
-3865 -3365 3309 0
-152 -2195 1741 0
3573 -3167 -764 0
-895 4464 2139 0
-740 -1775 3373 0
-276 2103 1905 0
2536 -1223 -4569 0
-725 2819 536 0
-735 1658 -1536 0
-4079 -926 4905 0
3168 -2612 -1542 0
1062 1255 3698 0
4287 -4597 -4870 0
1621 4218 3004 0
3954 1273 3689 0
2790 3050 991 0
4229 4671 198 0
4809 -4117 -926 0
502 -3441 -4564 0
-812 4254 4230 0
3566 3197 1353 0
1496 4427 -2977 0
-3803 -2791 3081 0
4746 219 4736 0
-1127 -3912 2546 0
-3872 2381 2587 0
-4165 265 -4233 0
611 2430 1126 0
4072 1702 1989 0
205 2249 -4378 0
-3130 -175 336 0
-1821 -2034 2826 0
1431 3057 -3233 0
2079 3292 -2048 0
2999 -3110 4189 0
1510 3339 -1067 0
-2429 3857 -4982 0
4060 2281 2782 0
3593 3952 2948 0
-1681 158 -3734 0
2549 -3339 -2576 0
4738 2558 2887 0
4282 4181 2526 0
4117 2767 582 0
-66 1898 2271 0
-2619 2796 650 0
-2933 561 -3173 0
4584 -2189 1714 0
1705 2324 2393 0
1933 865 3951 0
-3932 2662 4395 0
2103 3285 1477 0
-3601 3623 -1304 0
-4971 1057 -2033 0
1841 3540 2596 0
-2705 -3199 369 0
427 8 2932 0
-2348 3889 -3199 0
-3924 3120 1925 0
1249 2627 -3108 0
-3407 4612 -3131 0
-4143 -3097 2738 0
-2619 186 1146 0
4873 3156 3477 0
4851 426 1767 0
-627 277 647 0
4385 -1931 -3151 0
-4965 -1583 3084 0
1869 -3559 2387 0
1769 1919 4229 0
3880 666 3444 0
3382 2186 2342 0
1893 -2623 1795 0
4775 4786 888 0
4932 2181 3631 0
2272 2808 2856 0
1663 -4000 690 0
39 1581 -1792 0
61 925 3342 0
1343 4154 4020 0
3994 -761 1265 0
327 789 -4351 0
3528 2417 3814 0
310 -1381 -3271 0
-4213 2490 -2550 0
4952 -3241 -2383 0
4088 3819 3019 0
4934 4508 4292 0
637 4787 -836 0
-137 -4481 2751 0
3136 4166 1415 0
3991 1412 -791 0
4246 2935 -2498 0
-4612 2396 2327 0
412 -1782 -2078 0
2514 -3893 920 0
4440 2539 3932 0
-1742 1184 -3201 0
617 4434 2151 0
3374 2595 1809 0
3561 4035 -4817 0
-3404 3614 -3629 0
683 2960 1549 0
4745 4086 4957 0
68 1853 4239 0
-718 -697 540 0
4036 258 3322 0
-933 707 -4741 0
1458 942 1455 0
1217 2841 -2312 0
3675 4324 -3927 0
4878 3902 579 0
-502 4364 -3447 0
-894 199 2116 0
230 1726 3444 0
3751 2620 -1925 0
-3266 -4527 4537 0
3445 4854 -3804 0
-714 151 2959 0
591 3842 2481 0
2933 -3570 1177 0
-3267 -1400 497 0
-1448 4969 -887 0
3996 -1833 4582 0
-508 -4857 1216 0
1505 4503 2053 0
-3056 997 3507 0
2984 4422 4463 0
-836 2846 1735 0
-4613 -4015 4468 0
1209 3398 1982 0
4025 4752 -1119 0
4639 213 4262 0
-4095 -2664 4360 0
1486 965 4805 0
261 3517 1396 0
-2461 3264 1318 0
3712 4385 708 0
-1434 1514 -4828 0
-215 -1497 1157 0
4962 1737 2731 0
1088 261 -3370 0
919 3486 4531 0
1504 4480 730 0
2591 -1583 -3686 0
269 616 4144 0
-905 19 -4189 0
4736 4387 4056 0
2978 1060 -3006 0
4070 4277 -348 0
-221 -2871 3923 0
-2682 -2531 3269 0
4635 6 1628 0
3458 3096 -4475 0
1833 1909 2247 0
-4945 -813 917 0
-971 2664 -1023 0
1427 2333 3522 0
-4862 3006 4349 0
-1433 939 -4073 0
4793 -3255 4007 0
2899 3620 -213 0
-2444 2385 417 0
-3734 -4020 4617 0
4982 1936 3625 0
3554 3235 3802 0
4361 -4436 -2495 0
656 -4158 -1711 0
97 -308 75 0
-4658 -3075 1964 0
17 -1797 4633 0
2966 4906 995 0
3212 -349 -677 0
2859 2601 1187 0
2996 3792 2391 0
-3156 4756 4043 0
-3761 1900 -1451 0
3965 -3423 4420 0
1449 -2966 -4515 0
4337 -4907 -1708 0
1995 3056 1828 0
3341 1040 3254 0
18 1194 1171 0
-1323 1528 -331 0
2275 2761 1199 0
1361 1889 1625 0
373 2788 4393 0
4758 2507 2292 0
-4740 4206 3287 0
1078 429 -759 0
833 -4707 2299 0
-4263 4822 -3568 0
4992 1097 1523 0
2610 -3573 -234 0
-4803 -4420 118 0
2121 4692 -4057 0
2544 190 2431 0
468 2412 3982 0
2400 4756 -4452 0
1991 4749 3371 0
-980 2337 -4420 0
4819 4729 1120 0
3012 1399 -704 0
4181 2435 4745 0
2488 -1394 4234 0
-4984 -3297 4074 0
-206 3560 -3986 0
242 -1459 4978 0
3190 4746 1390 0
-4995 1845 2526 0
1467 4825 4698 0
1209 2891 -3002 0
2603 2490 -4323 0
-935 1316 -1258 0
-2445 722 2260 0
-4903 -4843 1457 0
-771 4865 4682 0
4851 198 3674 0
1992 3671 3231 0
1978 1201 4206 0
777 1773 1059 0
-3437 2502 -3410 0
-3243 -3051 4957 0
-3598 1762 3374 0
4343 -3973 2369 0
-1632 2396 -4403 0
-3623 1244 786 0
1358 4985 -1137 0
4702 2060 883 0
-4883 4844 3847 0
1303 -2297 -762 0
-301 3194 461 0
336 2026 3321 0
1191 -2769 -3626 0
4786 -543 -4348 0
-2669 4 771 0
3656 157 -544 0
2392 1779 955 0
4714 2786 3626 0
-4606 -1419 1582 0
-1180 -563 522 0
3263 -1466 -463 0
4284 -779 -651 0
2808 4916 -2611 0
1295 -3058 -1887 0
-2020 4719 8 0
4486 4175 670 0
1490 -4678 202 0
-2147 1384 -3760 0
-3134 2384 3073 0
-3693 270 1936 0
-2488 1226 -3034 0
2067 4277 2261 0
4958 2547 3927 0
-2361 -1973 2886 0
-3144 2695 -4152 0
4196 207 1697 0
41 482 2797 0
-2211 12 -4134 0
-3008 3597 -3366 0
2915 1497 4792 0
1195 -1010 -2731 0
-3598 -2296 4554 0
3210 3645 3202 0
-4862 1157 1177 0
-928 4502 4750 0
17 4683 409 0
1984 441 3654 0
235 3700 4707 0
-3606 1663 -1261 0
4072 -3943 -2030 0
4914 4349 2675 0
1036 -4815 442 0
-2204 -1066 1579 0
270 78 -357 0
-1596 1489 -3517 0
-1180 1454 1942 0
-3969 2335 -3904 0
4189 -2622 -4522 0
1458 -1985 -1627 0
4332 -3845 -406 0
-4786 -3222 2798 0
-4813 -2755 8 0
-3243 3514 4227 0
4389 1024 -4129 0
2118 -2085 -4573 0
-1228 3387 -4771 0
-2111 4380 1548 0
4696 1769 3711 0
4481 2760 2469 0
2337 -1125 -1532 0
1659 -592 1488 0
1774 3109 -4507 0
1035 -3033 -2011 0
2108 2249 1852 0
937 3667 1012 0
810 4014 -456 0
2237 3682 428 0
4526 4177 1539 0
-3364 1415 -291 0
2513 4156 4848 0
2801 1123 3936 0
293 1634 2346 0
-4100 4001 721 0
-4215 3337 -2185 0
4504 4550 863 0
2870 4323 1194 0
3 -4272 4959 0
1799 -1457 2481 0
3255 -3417 -501 0
-4328 -2737 3817 0
2247 -1643 3265 0
-2017 -1928 3848 0
1724 -1290 3226 0
-4628 4240 3435 0
2698 -3358 3465 0
743 -4588 557 0
4019 387 831 0
45 3682 4173 0
-2572 3067 -3755 0
3806 3776 3158 0
-3996 1487 98 0
4012 -3849 4401 0
1749 4224 4436 0
-1405 -3425 4061 0
2094 4165 2699 0
4763 -3942 3665 0
4920 -4575 1924 0
366 -1100 -3167 0
855 2013 3867 0
