p cnf 3000 5000
-1993 2319 2417 0
2766 -2558 -1806 0
-640 1418 637 0
-1097 -874 616 0
212 1765 904 0
2279 46 -2067 0
1644 -1857 -1515 0
280 1151 -2940 0
2110 -2122 -2754 0
2310 811 2366 0
2531 1771 1552 0
2171 201 1694 0
2437 2385 158 0
809 -2174 -1060 0
1153 2872 -1458 0
-207 822 -944 0
-1305 2148 2243 0
283 106 2704 0
1355 -80 -582 0
757 2101 2746 0
-1589 2740 1954 0
327 2321 965 0
1029 1244 1173 0
-504 2131 -521 0
1577 2883 1747 0
16 -41 589 0
-773 -1256 2575 0
-2819 1555 -1260 0
2369 -2556 2074 0
-833 -1057 492 0
593 1894 1400 0
-500 966 -510 0
-1292 1623 839 0
536 -1497 894 0
594 -1453 728 0
1286 2996 -1804 0
-2009 -1031 768 0
2200 1196 1881 0
1608 -2553 -1335 0
2951 -852 -2767 0
2496 2415 -2827 0
851 -601 2721 0
1281 729 -2880 0
1825 -1631 2332 0
376 -2860 -1867 0
-2171 -753 1670 0
1155 2239 -2774 0
2179 2307 2873 0
-40 1554 -923 0
-1965 1423 -773 0
-56 260 2773 0
-2317 2634 2770 0
2030 1386 942 0
-984 1131 -1982 0
-2489 2043 -1611 0
1253 -2546 -713 0
2416 -1210 2173 0
-1535 1444 -1847 0
-28 871 -1412 0
-2831 -251 2499 0
2361 633 1738 0
-2193 772 148 0
2681 2792 1882 0
-746 2626 -1142 0
-2313 -2963 1209 0
868 119 42 0
2533 -1591 1134 0
-2568 1973 -1583 0
2857 1167 -1033 0
2504 -1422 1387 0
1887 2211 865 0
-2476 2364 -2845 0
-2916 2724 105 0
2589 1220 2217 0
2643 -2156 1170 0
726 755 265 0
165 1883 2534 0
2959 662 1619 0
154 1651 -2911 0
1574 -2144 2851 0
2119 1699 2085 0
282 -1745 -1029 0
2278 895 -972 0
2371 674 1853 0
2568 2036 1542 0
914 1027 133 0
803 843 -1373 0
282 -1628 1683 0
1480 2583 1521 0
2808 -1455 -2076 0
2941 -1143 1960 0
478 -935 2697 0
449 1886 -626 0
2987 1433 -1435 0
1443 2003 1657 0
-856 1672 -2404 0
1404 -128 -2592 0
484 1618 1939 0
-2385 1181 224 0
-1548 2045 849 0
301 1767 -1615 0
2952 1893 1615 0
1196 2486 2464 0
-914 2569 -303 0
237 2625 2080 0
-2653 1655 594 0
1896 -645 1294 0
624 -1709 1660 0
495 2349 2873 0
1839 1043 2020 0
-814 490 889 0
344 2998 2515 0
1905 104 2454 0
-2334 -2274 238 0
2736 352 -927 0
219 1137 2065 0
2790 -2103 -2948 0
1796 -2958 -2578 0
809 1966 2838 0
-2089 -1258 526 0
175 1488 -1215 0
1170 1027 -67 0
-2418 -2765 2499 0
497 -1166 2846 0
1264 -1998 205 0
105 -2499 -2497 0
-1414 1922 149 0
-1376 1809 2971 0
-934 -1920 1274 0
682 848 1101 0
511 873 1873 0
378 1273 128 0
1448 -2481 1863 0
2957 -375 -2416 0
1499 -1781 -722 0
-1745 -2796 1668 0
2265 -1730 1218 0
160 -1050 2677 0
-1626 1361 -2647 0
510 1006 -990 0
267 2061 1611 0
934 1527 1369 0
1644 -2435 -1475 0
1410 633 2149 0
-585 -1039 273 0
-1626 1578 2212 0
-2815 1713 767 0
748 1237 1068 0
2949 744 -1013 0
1691 2598 418 0
303 969 2661 0
2740 1896 -2933 0
1499 942 1330 0
-2060 -61 711 0
2012 1186 -749 0
706 580 2102 0
2897 569 1736 0
-2079 642 -2603 0
52 1681 2073 0
2109 2129 2383 0
160 609 1118 0
1805 2643 1964 0
-2744 -1197 2275 0
2023 -2255 -1530 0
-6 2045 -1546 0
1059 -489 420 0
-2343 -931 2662 0
2956 2937 -1408 0
15 1987 1771 0
2757 1772 -873 0
1760 853 2812 0
569 -378 82 0
1562 -1768 -1824 0
1582 1209 -513 0
-1409 145 -1864 0
-1733 -2695 1104 0
1642 -1723 -1359 0
2455 125 -952 0
1694 788 2308 0
2479 56 1749 0
-246 1977 -297 0
2719 -336 -609 0
197 1257 -2972 0
2109 -1785 2654 0
427 2990 1194 0
-2793 -1522 1878 0
1528 -2846 2564 0
1760 -2071 1712 0
-148 1646 1383 0
-2789 870 -2179 0
-2844 756 2639 0
1458 1528 -477 0
-1429 -125 1263 0
-1643 1039 -718 0
2322 1567 172 0
-300 624 -2913 0
2646 2168 525 0
-1102 722 -2297 0
-1982 898 -1371 0
-855 -96 504 0
-434 1812 1528 0
2110 -2997 -1694 0
1257 1877 2240 0
1692 2082 2513 0
715 91 -569 0
469 1116 -821 0
-1549 2820 312 0
-2073 -1410 1745 0
2305 -218 -2965 0
2537 -171 512 0
1251 -769 -76 0
863 768 2284 0
-2665 848 -2531 0
501 -2251 -1456 0
1616 1119 347 0
456 253 -1311 0
2513 -1499 1637 0
1164 -2866 828 0
1679 -36 1708 0
2657 -106 -2699 0
2685 2235 57 0
-101 661 -1328 0
370 2288 881 0
2153 -1129 1700 0
62 333 -680 0
-1145 -64 1960 0
-1670 -1379 90 0
-37 2643 -860 0
1575 1808 2176 0
-2594 -1790 2934 0
1231 1264 -2504 0
-2720 945 -766 0
-1163 2777 2228 0
454 1426 1535 0
-505 517 890 0
666 -1207 2473 0
1911 729 2291 0
1415 2556 437 0
1305 205 -142 0
648 468 -923 0
-1128 -1088 2228 0
-2954 2177 319 0
2151 508 410 0
1044 2315 -1202 0
-1944 -2729 1935 0
2466 -1678 -2416 0
2011 895 -689 0
652 1400 2297 0
2650 1591 2202 0
-2761 2178 -233 0
1108 -1721 260 0
-2511 2641 2602 0
-2160 872 -2404 0
1032 2520 259 0
735 -1586 2149 0
-1142 1394 -958 0
2810 2757 1012 0
1296 747 1575 0
-1182 -568 2506 0
2626 1426 1850 0
-441 -876 2163 0
2170 1161 1789 0
-1250 -2387 2992 0
2169 2517 1541 0
2231 2 771 0
2947 2189 1256 0
-2658 2368 -1239 0
-1052 -875 1645 0
1678 -1643 2777 0
2770 -127 -2167 0
2843 -311 1538 0
-2862 -1273 820 0
-2352 1911 -2117 0
1794 1555 411 0
-1316 190 2354 0
-400 2576 -508 0
2313 1215 990 0
1861 2148 -2136 0
2720 933 306 0
972 2554 2676 0
-1362 -1648 2357 0
-1140 -36 732 0
-1893 -433 2848 0
1917 -739 -1197 0
558 2682 1738 0
-1347 1084 1756 0
2469 -1003 1428 0
-658 2988 2046 0
2790 -790 -2248 0
-1868 2842 -1116 0
-46 2972 1834 0
2385 1784 1967 0
1419 2899 -261 0
-2388 -442 2186 0
2349 465 583 0
2093 -2890 -1181 0
-1344 -1331 477 0
-1181 1344 -1207 0
-1498 1020 2801 0
-616 1407 509 0
624 2592 528 0
2279 1239 2757 0
781 371 542 0
2695 2611 -660 0
2774 1 100 0
2888 206 1337 0
2337 1336 -607 0
-1240 -1678 1647 0
2911 1632 -2416 0
2078 -1360 -2406 0
-1160 563 -2044 0
2300 1484 2501 0
-2125 -1455 176 0
1906 173 938 0
-450 2331 -924 0
1557 -2385 1445 0
-2730 1854 1379 0
-1515 -1882 2175 0
2734 439 -969 0
-786 -2907 2311 0
794 944 158 0
-2227 -922 831 0
-2068 2104 -2664 0
1317 855 2905 0
1540 410 -2345 0
2898 1062 2375 0
-40 2027 2777 0
-2242 1301 720 0
-693 -225 1264 0
-2775 7 1773 0
-882 199 2621 0
-1471 2227 -850 0
-921 2614 -850 0
-2327 1990 -1995 0
1365 751 -1882 0
2717 313 179 0
-1731 -2356 387 0
-1335 -207 1679 0
1172 681 150 0
937 2787 -771 0
2503 2988 942 0
2616 -569 -439 0
2816 -1354 1881 0
1100 314 -171 0
-2636 -196 1146 0
1757 -2736 2417 0
1371 926 -2222 0
1809 2997 -500 0
2063 -549 -1746 0
-501 -595 2221 0
669 2481 1073 0
154 -1467 344 0
1920 196 1708 0
-925 -1558 2766 0
-442 1775 236 0
1053 1840 1503 0
2818 -2339 -856 0
1590 -2751 -296 0
-2208 1238 1431 0
2223 1036 2455 0
542 -1578 2405 0
-2200 2946 2847 0
1455 2321 99 0
-910 602 -1552 0
1711 -53 1214 0
2927 -2731 1292 0
1469 -1299 951 0
2757 90 1277 0
2042 1690 2153 0
1991 -2447 -301 0
-1052 925 -102 0
1308 2496 704 0
2972 -1293 -2371 0
2753 -70 -2752 0
1822 2519 179 0
2039 12 2334 0
212 2447 1879 0
1381 -2570 2989 0
1636 -2521 -655 0
2236 -1890 -2572 0
1789 16 851 0
2256 -2497 1868 0
67 1281 1866 0
687 -2886 1892 0
2867 487 2135 0
-2737 -2470 1166 0
1512 -222 1507 0
-74 -2935 358 0
2436 -888 -1103 0
424 1126 1266 0
-1283 -1000 2901 0
824 895 30 0
198 -398 224 0
2338 2518 1504 0
2303 4 1661 0
1142 -371 365 0
843 996 2983 0
-2374 2595 -473 0
1625 2684 1961 0
618 2837 367 0
201 2121 2671 0
2516 1044 396 0
1923 -2650 -2400 0
1328 2285 492 0
1058 565 140 0
661 2884 1698 0
1534 1431 854 0
1507 -1529 1297 0
1091 2992 1721 0
-849 488 -2879 0
2900 2615 839 0
1478 1325 1885 0
2413 1764 1573 0
1412 -602 -1625 0
2678 442 2299 0
1725 -2245 1765 0
2334 970 -151 0
1665 -2808 -849 0
1514 -1954 -554 0
2069 1553 -1991 0
2961 532 1300 0
1793 -1462 -2071 0
-1955 -1238 2003 0
472 2964 1863 0
752 2963 2066 0
1484 1993 -2899 0
-2006 1215 1696 0
-1322 -1121 964 0
203 -2553 -988 0
2537 -1638 17 0
-491 1841 -296 0
554 2504 92 0
553 2420 1266 0
2314 2841 1327 0
471 183 2836 0
1061 2293 -1705 0
366 54 2128 0
-981 -1730 2437 0
-1588 1731 2880 0
2522 -1200 2485 0
1096 1553 1970 0
-1658 2566 1646 0
2202 307 2075 0
1268 1654 35 0
966 -1437 -2488 0
593 -109 -576 0
2347 -2043 2584 0
-427 598 -216 0
1469 -1651 868 0
2677 914 1242 0
2346 1002 81 0
1632 -254 1202 0
53 -2736 284 0
-99 59 -695 0
-2644 2373 154 0
2971 -1448 400 0
893 955 1145 0
2529 2953 -89 0
1382 2056 787 0
-1222 2485 288 0
753 859 -1700 0
-237 835 1282 0
-527 -500 1256 0
2306 2181 2748 0
2931 2927 670 0
761 2755 22 0
-1957 1231 2121 0
1005 1477 2859 0
2013 -1775 12 0
-1414 -2336 2658 0
407 1312 595 0
-1936 1047 428 0
2633 1521 1539 0
780 578 2042 0
2593 833 603 0
1529 635 2326 0
716 52 972 0
-2551 2919 -2038 0
1406 -705 275 0
-11 2703 -1176 0
2102 2657 2320 0
-2167 -1225 2279 0
-1875 271 820 0
1314 2633 -2783 0
1789 -403 -2155 0
951 1647 538 0
110 2970 -2645 0
790 259 1952 0
-2250 1712 1884 0
463 2512 520 0
2812 -2799 664 0
-42 1726 1125 0
1975 511 -1863 0
2069 2089 336 0
652 2212 1482 0
2486 2674 2558 0
-2158 2721 983 0
1429 1595 -1411 0
-2991 505 -1111 0
-560 -1316 1906 0
1921 -886 289 0
1520 2610 -1444 0
1683 1192 1433 0
1494 2434 2366 0
-1588 -408 1900 0
-2045 390 418 0
-2002 -1610 2349 0
613 706 1590 0
-441 344 2648 0
495 722 2250 0
2480 2041 264 0
-1199 2521 -632 0
984 -2198 -643 0
1789 222 1836 0
-36 1125 2373 0
-2197 1818 366 0
-2364 2866 -191 0
-674 1428 305 0
1603 1869 2347 0
1849 1817 -78 0
-1444 564 51 0
1904 458 1338 0
-2967 -2616 2480 0
-2148 -731 2485 0
-145 -582 2923 0
-2519 -1874 1015 0
1753 2540 878 0
597 -1807 2001 0
-1155 1031 -527 0
649 1521 2271 0
391 2175 141 0
-449 -692 762 0
111 1432 2553 0
-504 2666 2728 0
-2535 1299 2732 0
-1941 -2653 1710 0
2465 2644 860 0
1493 1265 2288 0
-709 829 -25 0
2755 -1309 -1940 0
1246 2240 364 0
-2793 1021 -1688 0
1745 17 2315 0
-2350 -1981 648 0
1838 2054 609 0
-1924 -1405 1766 0
2554 -1609 -714 0
2663 -583 2434 0
-948 -1533 1371 0
-2006 571 2403 0
1639 1942 1969 0
-1054 -1779 2983 0
688 828 925 0
2514 987 -1875 0
6 1134 1615 0
1502 -2668 22 0
2046 -772 -1956 0
2219 -1190 -2974 0
500 950 2507 0
2941 1766 -2169 0
93 508 2712 0
-768 232 121 0
835 1491 -2588 0
806 1559 2971 0
2496 1700 661 0
2990 -843 2315 0
-445 -2709 1760 0
962 886 1889 0
-1149 2396 -1582 0
1444 -281 -427 0
-1387 -662 543 0
2943 1752 1283 0
2471 -1125 -1969 0
-516 1672 269 0
1526 -1017 -2927 0
2037 2329 -1354 0
1529 717 872 0
2241 -1449 935 0
281 1167 70 0
2583 -1276 -2387 0
416 -1079 452 0
2348 -2309 -1485 0
2822 2489 1166 0
2135 -321 -65 0
793 -1600 -2818 0
2146 2521 357 0
-1085 -83 1941 0
2141 -1094 2734 0
-1787 2249 2086 0
-2080 1859 -214 0
1930 1495 -2690 0
1429 -975 860 0
2465 2377 226 0
1483 -1074 -1434 0
-538 1710 1192 0
865 850 -484 0
-631 -1040 1638 0
1368 2476 2909 0
-2048 -2868 506 0
2551 369 2180 0
1782 -2758 -2424 0
576 -2069 -2648 0
-2958 2620 -1776 0
-373 2337 -2614 0
2157 1429 2981 0
859 2256 2447 0
1460 2017 2486 0
-1331 2244 -1701 0
895 2125 -306 0
1396 -1705 -2378 0
557 -16 -832 0
1051 1014 2883 0
-1688 -2264 908 0
-1919 951 -93 0
-1849 1894 1048 0
1208 2562 1951 0
1296 1722 1202 0
1068 1696 -2337 0
85 1469 -361 0
358 2694 335 0
769 651 2327 0
318 356 890 0
2081 1197 -471 0
-1679 -700 2578 0
-192 1172 -190 0
1648 -384 1584 0
1882 2585 860 0
7 1594 685 0
2998 -1536 2142 0
1075 2806 837 0
-1252 2956 2692 0
2958 -1003 2303 0
-2995 -872 58 0
1326 647 256 0
2635 1593 2856 0
-2763 487 2455 0
1781 -1257 1436 0
361 2612 210 0
1135 1213 -217 0
957 2077 -333 0
-1618 -2143 1235 0
1575 1038 1514 0
715 391 2112 0
818 -290 -1110 0
1065 1763 -1887 0
1504 1050 -2472 0
507 236 1539 0
1406 -2013 2486 0
-1560 2942 -184 0
2552 -2026 -2928 0
2780 -695 -2001 0
1175 2414 1782 0
-2041 2284 2810 0
1420 -97 1316 0
582 1383 -1728 0
-1694 -1210 854 0
1369 -2683 -177 0
-2713 2164 1507 0
-2926 127 -182 0
1074 2199 2462 0
1917 1495 -297 0
1053 2401 1885 0
2819 2180 678 0
-1272 -1622 1377 0
-1266 149 1792 0
1744 -1811 -2459 0
1285 190 2920 0
890 49 1788 0
1188 1513 516 0
1362 -2425 292 0
453 40 1088 0
-907 2065 432 0
616 31 279 0
-1060 1906 -1737 0
1038 595 677 0
864 643 1771 0
2654 -406 2456 0
-2658 2141 55 0
1181 -1012 -1722 0
-1279 369 -2087 0
1179 -2889 1778 0
1276 1265 756 0
-1230 1825 -2210 0
1860 906 226 0
1942 2425 133 0
-2775 2696 -2689 0
-2122 -894 1341 0
175 1379 2340 0
231 -2734 1387 0
2760 647 2872 0
2129 -1812 2339 0
536 -677 1708 0
-2046 2075 1247 0
-370 -7 2433 0
2165 -2923 1457 0
-2029 -425 2105 0
1587 371 472 0
-1948 2538 2583 0
2280 2765 2680 0
136 1587 1654 0
1562 -404 -1534 0
-2206 -117 2344 0
-2274 183 2966 0
550 -1601 -1439 0
2272 1765 2381 0
2257 2931 2339 0
2661 2525 1691 0
2385 -2612 -2518 0
-624 821 1718 0
1090 2365 -2625 0
1439 871 2997 0
-348 -1805 1306 0
398 -1536 2112 0
-792 1277 2443 0
-894 1889 -2162 0
-1209 1216 -400 0
-964 1895 -2389 0
2679 2568 225 0
1419 880 2927 0
2587 1347 229 0
-2199 -1252 1334 0
570 2031 2906 0
2384 2970 2544 0
501 2181 -872 0
1082 -1263 -254 0
-1371 39 2343 0
2148 680 2575 0
1423 -924 -1155 0
1162 -2545 -1946 0
2247 -2406 2716 0
470 2168 2387 0
298 2923 1490 0
42 102 447 0
2187 -2312 -2403 0
552 -2718 18 0
533 1129 2904 0
-695 1465 2101 0
683 1421 1386 0
2472 1134 -1251 0
-197 2462 847 0
-1575 2536 -2172 0
750 -364 2122 0
816 1849 2385 0
1719 296 797 0
1192 -521 713 0
287 1276 2971 0
276 332 398 0
1956 -804 642 0
597 -111 -1697 0
1758 -1971 1392 0
2248 1394 2580 0
1618 2404 -1847 0
-318 2756 1297 0
1032 2644 1433 0
1612 -554 799 0
809 407 607 0
1209 46 2273 0
-2581 1468 1003 0
-1526 -1079 933 0
-2819 1626 725 0
612 759 310 0
1442 1728 -2992 0
-906 -980 2289 0
-1077 1053 2674 0
728 -312 350 0
433 115 -2588 0
1879 615 1873 0
1672 1120 817 0
2505 -854 -37 0
1750 671 1628 0
130 131 996 0
-2235 1215 2533 0
1170 2139 -2556 0
917 770 1874 0
-1853 2280 1637 0
1788 1999 71 0
2545 1927 51 0
182 -1140 -1521 0
1469 -1074 -2434 0
1257 -105 528 0
1763 -837 574 0
1661 2205 -1565 0
2281 -374 -2437 0
2885 1848 2084 0
-2828 742 -2799 0
-1096 -1126 680 0
2417 1142 705 0
1443 785 2133 0
-423 -1563 2771 0
1616 38 2292 0
2471 1348 -627 0
-1813 1604 2302 0
2029 2654 -1366 0
1058 221 -2047 0
2622 764 220 0
836 -2150 -292 0
407 -62 -2075 0
897 1200 400 0
750 -1274 164 0
-2250 987 1141 0
-2748 176 1163 0
2091 1296 1730 0
2146 409 476 0
230 1477 2597 0
337 2848 376 0
677 1788 2126 0
688 1932 -2980 0
-513 2095 -2966 0
558 -2669 -1959 0
1362 171 282 0
631 -38 -830 0
588 -1119 -2860 0
1609 1455 -695 0
419 482 -1933 0
2051 1213 -110 0
415 955 258 0
862 1223 443 0
-2880 -425 2955 0
1174 -23 1596 0
-869 1769 2289 0
2123 2636 -1527 0
674 1004 2904 0
1822 799 1943 0
-319 1430 -23 0
1298 2260 328 0
1645 1248 565 0
-613 -1968 574 0
540 -1906 2766 0
1046 2360 2159 0
-854 1270 -2111 0
-1407 -2318 2354 0
-2663 -521 1687 0
2477 -2228 -1202 0
-49 2677 1086 0
-979 2992 -1470 0
683 -1436 -2104 0
392 -492 1878 0
651 2424 -2729 0
1598 2598 1243 0
158 -2818 -1979 0
-688 -1265 2435 0
-154 -2474 2894 0
1287 -2797 -1063 0
1201 1810 425 0
93 1526 -1122 0
-2436 1327 -620 0
2409 1328 1839 0
617 2786 2379 0
-917 1700 510 0
781 768 -766 0
-1221 2957 2276 0
2796 -344 1810 0
1323 -1022 1131 0
1726 -1083 -2139 0
-1263 1351 1800 0
-769 -896 1299 0
1013 1921 947 0
2537 2255 2921 0
-2491 2041 2450 0
2996 1937 2491 0
-1155 1168 1027 0
-1458 2782 2146 0
-2404 -2162 1955 0
120 -1207 1606 0
-1177 158 -1661 0
2996 321 -2777 0
-741 1359 2792 0
2618 2 470 0
578 2522 2234 0
-1300 584 -1264 0
2389 285 1154 0
1168 185 459 0
1802 -119 1774 0
-850 2512 2082 0
2425 941 1703 0
2865 672 1226 0
-1646 2095 169 0
1292 183 2097 0
2001 2635 2430 0
-2158 788 2119 0
-1542 -651 774 0
2842 913 2074 0
1519 157 2202 0
1343 1969 1933 0
970 1682 1557 0
614 -513 -1853 0
2229 2570 2022 0
2676 -2716 -2282 0
2854 -782 -180 0
1719 1030 1008 0
1920 -776 966 0
1286 2242 2503 0
2359 2046 1980 0
1521 -141 -2351 0
2659 -299 2127 0
-1300 1922 964 0
-1565 -2608 2197 0
1673 -2243 -589 0
2501 120 -572 0
1293 987 -870 0
2295 2521 -322 0
2875 -516 -521 0
2817 2080 -1953 0
1320 -1715 2169 0
1593 1085 1618 0
-67 -371 1745 0
700 -2167 -494 0
2690 692 -618 0
1959 -2947 -679 0
2895 478 -2831 0
-1888 -203 1789 0
549 849 -2099 0
368 -1473 2104 0
2316 1033 2290 0
387 -2698 1054 0
-126 -436 2528 0
-692 2959 2453 0
2896 2665 -1160 0
-168 2696 -2031 0
-2257 2078 738 0
2319 -1139 596 0
2650 320 -1045 0
-357 -1017 761 0
2100 1121 68 0
1374 1100 906 0
1322 2743 126 0
-986 747 -1772 0
-445 866 -1261 0
2730 2496 252 0
2515 1973 1350 0
829 -2323 2135 0
2238 2638 -402 0
808 1485 -609 0
1053 1050 2261 0
-192 2811 1049 0
113 2469 -877 0
-1551 2506 1571 0
2250 -1155 -1205 0
2455 2873 1216 0
1072 2803 1763 0
2108 1458 809 0
-1984 712 2799 0
-615 729 1361 0
-2702 -1490 2723 0
-2471 1092 -1129 0
2104 1728 34 0
-1380 1152 -1730 0
-1224 2341 1942 0
608 1448 1076 0
2985 160 423 0
-2390 1674 2790 0
2300 2502 2338 0
2701 2365 -1508 0
-565 -763 2221 0
2391 966 -1746 0
-822 1829 -1249 0
617 633 -2066 0
2264 717 2252 0
1295 -1684 -1636 0
415 1100 2857 0
-2995 -2190 425 0
-1026 -1884 613 0
-1850 -381 865 0
-2981 2743 -1195 0
-426 -1590 1976 0
-2531 955 -1209 0
565 -205 -685 0
108 -137 -2152 0
249 -1154 -884 0
2107 929 -722 0
-512 -1765 1164 0
1460 596 1323 0
-868 -1964 775 0
-216 1623 -2218 0
2882 -2053 1175 0
-1065 -1043 1305 0
-1592 863 1283 0
2757 113 2373 0
-2378 2032 -489 0
-2212 1586 -358 0
2195 -2135 -1675 0
1377 -2780 -1142 0
2343 2390 -105 0
2444 2866 72 0
980 1144 2261 0
1398 269 -2685 0
1634 1740 -1025 0
-1137 -49 579 0
1780 -80 1991 0
-1289 -2709 1444 0
-926 -209 2079 0
-1675 1218 -683 0
1958 -2881 1839 0
695 924 -2085 0
2204 -1163 -1124 0
1575 -1175 1523 0
-213 -2891 838 0
-1887 1781 2854 0
124 1772 -2974 0
2112 -1743 994 0
2284 1802 1289 0
1781 -973 1960 0
607 816 -2444 0
1598 1082 1286 0
-2728 -2776 386 0
1048 -2277 2786 0
795 1784 2264 0
1217 -1418 -2202 0
-1729 2887 337 0
833 -989 -1192 0
-857 1093 631 0
2732 1419 -915 0
-851 -854 1046 0
1451 -960 12 0
-1862 2948 -156 0
2556 -183 -2483 0
2337 2288 11 0
1986 379 -2698 0
310 2536 2296 0
371 -1713 -2669 0
2475 1303 -441 0
2316 2507 1619 0
-2073 2602 2098 0
-303 2555 1349 0
1400 956 -1585 0
1975 -2651 -726 0
1349 2117 2099 0
-633 1538 -331 0
2752 448 2844 0
2573 2097 2133 0
-1852 -1627 2814 0
1256 1090 2638 0
-1853 2235 -2078 0
-1715 1449 -2446 0
1329 2598 1580 0
-1722 2608 -2263 0
2721 -2779 2740 0
2612 2944 1071 0
1723 1076 1820 0
2273 -1893 -1954 0
465 2157 1813 0
-2705 2731 1007 0
-356 203 -834 0
1211 2311 1412 0
874 1734 1194 0
2064 1936 -1274 0
-2393 1532 -1004 0
-1392 2457 1318 0
2156 1406 330 0
1837 -1739 2663 0
1247 1292 314 0
1255 -19 -1344 0
-739 -2052 1725 0
-1419 2881 1567 0
-805 2758 2957 0
1048 -1908 -850 0
-2652 1925 2003 0
2919 -2021 2243 0
1917 884 -1325 0
1934 560 -1567 0
733 453 2319 0
-858 -2431 2298 0
2097 1849 2302 0
581 -1332 1978 0
-29 2535 1347 0
338 -63 -2232 0
-1637 1080 786 0
23 734 132 0
-1718 265 -218 0
1906 1311 1111 0
1850 1717 2787 0
-991 -1394 2866 0
319 1314 2203 0
658 2868 2191 0
-537 1379 -1378 0
2556 466 1933 0
1923 1660 327 0
-2442 488 -2427 0
1171 -2594 -1791 0
-755 1771 2346 0
181 -1636 -2901 0
657 2108 1070 0
1481 -1675 -1924 0
2030 -1358 1316 0
-1874 -2373 2919 0
922 -1621 -1994 0
-1570 2143 820 0
-429 1067 -230 0
560 1093 1366 0
-407 -445 153 0
968 2596 731 0
2216 -1313 1641 0
558 -841 -659 0
1393 -1703 2977 0
733 2479 -700 0
-2483 -477 2458 0
2661 1712 430 0
2117 -145 -563 0
2404 1322 1115 0
1584 1012 297 0
1663 -586 -1250 0
-1124 2513 366 0
-1432 1551 661 0
1008 2873 1794 0
972 1505 2475 0
2776 1497 965 0
-2336 1248 1868 0
597 -1422 2495 0
1810 2107 580 0
-2167 1468 -1847 0
65 1795 1165 0
2521 -2223 -421 0
287 1188 1753 0
1874 1805 -1131 0
-2498 2855 1169 0
394 340 -134 0
803 -1859 -2861 0
1942 2665 2499 0
1064 1280 1674 0
-2293 -644 2102 0
-1694 1669 2782 0
2744 -2973 2213 0
-56 2770 -323 0
-64 1368 1761 0
2473 2766 -1110 0
547 -2612 1865 0
2761 2217 2992 0
646 451 1627 0
1900 2333 77 0
1997 119 1977 0
-2237 1182 -201 0
1504 23 124 0
2139 1953 -1663 0
113 1329 2317 0
1884 2501 -1436 0
341 2205 -1703 0
2008 1045 1860 0
1566 2991 -2279 0
2455 -1060 -2587 0
-1304 2395 2227 0
-2613 -2344 370 0
-2093 -158 135 0
-105 2515 1004 0
2530 -1499 175 0
-1566 -2709 1000 0
-1187 505 -2086 0
1801 -619 824 0
202 1558 219 0
1383 2676 2933 0
187 2792 1411 0
-325 350 -1300 0
225 2043 -1333 0
-1689 296 -1343 0
-2903 -769 2763 0
1975 2531 2428 0
2083 1729 482 0
699 -2764 2754 0
126 -2741 -1856 0
2385 1107 577 0
-2414 -1645 2697 0
-2956 487 2733 0
40 2629 -295 0
2287 -1313 -1908 0
1014 808 366 0
1412 -65 1476 0
-873 250 1503 0
-831 479 74 0
1771 2117 391 0
-190 -2009 1220 0
-691 2492 110 0
-476 1930 -1042 0
-1850 1635 568 0
113 2653 1098 0
2160 2742 -992 0
-598 762 -1393 0
1190 1193 1900 0
744 1395 1308 0
662 -975 281 0
1102 -1670 2103 0
1191 -164 1825 0
2134 942 251 0
2709 308 787 0
1722 2708 2866 0
-339 -871 785 0
1732 1310 2947 0
2470 186 2233 0
2557 1733 1100 0
2651 1795 1283 0
-14 920 342 0
467 -2038 -623 0
2625 2494 2881 0
-2232 -2827 437 0
2011 2432 -539 0
-888 2725 -1754 0
-417 490 958 0
2881 535 -2970 0
75 -1106 1198 0
2819 1244 1360 0
-212 1915 1148 0
-1396 1092 1472 0
2287 1522 -1731 0
-1804 2187 293 0
-465 192 2265 0
2148 -224 -1318 0
-1750 1152 412 0
1605 -155 719 0
1215 608 283 0
464 1309 2777 0
424 -191 2868 0
-2091 -168 2906 0
2652 -2498 -963 0
1125 1577 1051 0
172 689 1412 0
695 422 632 0
37 -2857 -2038 0
843 -2616 -516 0
1797 400 2719 0
897 1760 1598 0
700 -451 -1210 0
2869 1156 910 0
-1098 2987 -2349 0
1387 2905 1966 0
1756 207 1959 0
-2732 -2571 2146 0
1117 -313 2269 0
-2343 2499 -1769 0
1879 -299 2669 0
1424 599 -1993 0
2745 1940 477 0
1072 -439 1987 0
-2117 2062 226 0
232 572 -2565 0
1499 1417 149 0
-2545 912 1924 0
1005 199 673 0
1712 1425 906 0
1797 -2125 1067 0
-1954 -1611 1700 0
2331 -649 -1676 0
2375 967 2849 0
2219 -2197 2078 0
1490 1523 1792 0
2902 -729 -2044 0
-2012 621 1108 0
-390 1804 -1115 0
-542 2345 1537 0
2438 -529 -398 0
994 1621 1346 0
-389 104 2529 0
1632 -43 2304 0
2106 2920 1625 0
1469 -1379 -76 0
-36 -1233 2350 0
523 1487 51 0
-1597 2912 -2940 0
946 1615 829 0
1040 -996 -626 0
820 286 32 0
-2803 424 2484 0
437 -439 -560 0
-349 1485 614 0
1993 1055 2115 0
346 1436 1876 0
1336 2944 2498 0
2758 2692 -1655 0
-1292 -2948 2806 0
2714 2350 -1784 0
577 856 2596 0
528 614 -1656 0
