p cnf 3000 7500
-2478 1825 -1753 0
2949 2807 1046 0
1817 1895 -2562 0
569 -2974 1525 0
11 -1892 1109 0
936 323 1064 0
1441 971 1566 0
1367 929 -1493 0
-591 -63 2465 0
1537 -933 1792 0
2322 686 586 0
2013 266 1003 0
1035 -1026 556 0
-2978 1063 -2052 0
-2627 -1516 30 0
607 154 2245 0
-2863 20 -685 0
-495 417 200 0
447 62 1843 0
-2425 1583 393 0
1984 2432 2977 0
-2285 1750 -2712 0
2975 -1300 873 0
1740 785 1851 0
206 1163 1025 0
1915 562 169 0
727 1159 667 0
-664 1962 -1397 0
2071 97 138 0
2609 661 -359 0
1191 -2599 2954 0
1754 2366 2361 0
721 392 2551 0
1165 -1235 2771 0
-79 -175 481 0
-2118 1155 1813 0
2040 2999 2700 0
1588 508 2886 0
1098 -522 -764 0
1014 -2837 409 0
-2163 836 -50 0
280 -2063 -2983 0
166 2083 635 0
-771 1338 1524 0
1846 53 997 0
-148 2265 2720 0
-55 -1745 453 0
-1485 738 1394 0
2657 1076 2158 0
970 -1269 1182 0
513 1239 -1940 0
2496 2580 -83 0
2672 928 -1746 0
664 -1270 2458 0
617 755 43 0
1169 -460 2822 0
-2247 1418 -419 0
-2638 1986 1116 0
-2815 2022 -1215 0
1976 -2848 -2129 0
290 2594 2794 0
1059 508 -1020 0
906 -721 2815 0
2391 2974 613 0
-329 26 22 0
2911 2744 1776 0
1940 2421 924 0
-1279 267 -875 0
591 2762 2540 0
2473 964 -1319 0
2629 1669 468 0
2845 -531 365 0
-609 -957 2972 0
-2085 1572 -401 0
-311 479 -1715 0
1913 421 1994 0
1023 223 1570 0
-2494 2312 -250 0
-1072 1334 -2079 0
-682 898 69 0
1038 -1149 -2106 0
-182 -419 838 0
482 2883 1112 0
1413 -1385 534 0
-861 -202 266 0
2037 2899 -1463 0
1950 -2431 -165 0
670 -2171 1267 0
2176 223 -1812 0
369 -934 1800 0
1975 2508 112 0
2055 2585 2719 0
378 334 70 0
-2159 2651 1106 0
597 1103 48 0
1879 629 1125 0
-1200 2353 -2417 0
778 1505 -2157 0
1882 1466 -2510 0
-2550 -1583 2653 0
728 -2484 2564 0
1280 610 -2171 0
2906 -716 2595 0
-2136 -2238 2516 0
529 593 40 0
2432 2237 584 0
-592 1262 -2647 0
-584 2553 1512 0
-2907 -1122 1427 0
1759 207 711 0
-937 2966 443 0
-2000 292 832 0
2055 -2029 -2928 0
1795 342 -2386 0
-668 494 -1071 0
1148 2270 -882 0
2415 -1518 2493 0
-1449 442 -2317 0
2277 2391 -991 0
-737 2569 1102 0
618 1064 2997 0
697 226 -1860 0
581 -2920 2713 0
-1053 1758 -120 0
431 37 1501 0
2283 1628 -1884 0
686 2819 -1113 0
1571 947 2472 0
-288 -1300 433 0
-1405 173 2145 0
-1457 103 -2215 0
-2015 -336 2753 0
-856 -1668 576 0
-1783 48 114 0
1504 50 1696 0
-2098 -1151 1197 0
1377 2172 2025 0
631 2474 -759 0
1267 -748 1021 0
-1149 1970 -2692 0
1874 -902 -2055 0
-1893 -2512 877 0
2502 1558 1276 0
876 1532 1765 0
1803 -60 1931 0
89 2479 349 0
274 1037 -1880 0
1308 2016 -1583 0
253 -606 472 0
2770 -753 1706 0
2930 93 1953 0
-708 2660 -77 0
2327 1051 1624 0
-2116 -2886 1617 0
-1074 2440 2879 0
-2130 -2080 1279 0
1962 1497 597 0
566 1080 1437 0
-1761 375 142 0
564 678 835 0
-2672 2081 2360 0
1612 2243 -1424 0
2203 1132 1503 0
2865 -2113 2497 0
555 2472 1946 0
2832 -1512 2576 0
785 -1014 1762 0
130 910 912 0
1013 2060 533 0
1391 2224 1868 0
733 2203 -2099 0
-2520 -324 1979 0
41 2124 2898 0
2605 2156 2183 0
1280 2719 -1685 0
1851 2589 807 0
326 -2982 2228 0
-1847 2201 164 0
2906 -2527 -787 0
1960 2045 1985 0
351 277 733 0
1424 34 1247 0
2110 2687 1860 0
-668 1696 586 0
-518 2278 819 0
842 -1400 1126 0
621 506 1696 0
-164 1558 2114 0
1445 1086 -1602 0
1179 -136 -2020 0
1744 -2253 2568 0
1534 1249 152 0
2534 1235 2826 0
-2749 708 1624 0
-1427 733 254 0
-2288 1512 -1702 0
2577 1569 2998 0
806 1340 11 0
906 -832 1405 0
423 -1569 1856 0
1392 2298 276 0
570 1390 248 0
2620 1511 -1284 0
-798 2760 -636 0
1363 605 1100 0
-211 -1819 302 0
1730 -2279 -942 0
37 -2418 -1270 0
2605 496 1306 0
2915 98 2729 0
-2955 2252 2486 0
-363 -25 516 0
1832 -1015 955 0
922 -1214 -2087 0
2413 1047 2238 0
-2327 -2695 789 0
196 525 2049 0
464 -2886 -2694 0
1059 2980 2071 0
372 903 2217 0
-1697 1283 1859 0
2107 414 1841 0
1639 -363 1551 0
-2271 2833 1912 0
-1791 2155 255 0
2005 1238 596 0
1633 660 1486 0
646 1722 -2765 0
-7 1011 -2806 0
1566 2392 -2042 0
2847 -436 -2973 0
-2118 1853 1143 0
-528 -596 2303 0
1758 -939 -2557 0
2783 96 -2953 0
1782 -874 -2761 0
-2690 2754 -2204 0
2184 -588 695 0
1592 1229 -1116 0
1760 -1587 1340 0
182 879 701 0
-1109 1639 -2182 0
-1031 1255 -640 0
-497 -1665 2100 0
2745 -2959 -2696 0
127 -2337 2274 0
1842 1430 -2081 0
797 -952 -77 0
-2614 1305 -573 0
1639 1254 -552 0
39 305 -2271 0
-272 1220 -1707 0
-1467 2778 1821 0
37 1914 2680 0
1035 -2876 767 0
183 2593 -2029 0
645 1321 1787 0
536 -1557 -930 0
2586 1656 -1205 0
1344 -1832 -1365 0
2260 -469 2235 0
1948 496 232 0
2691 1915 1433 0
2292 929 -441 0
-2706 829 695 0
-1818 1161 -1423 0
631 -2105 -1647 0
-508 -2930 339 0
2658 664 2357 0
2241 1940 -262 0
-1435 2962 -207 0
-2681 370 1120 0
-747 -1803 483 0
-2701 1832 -2120 0
-816 2732 182 0
-804 580 -445 0
2663 -1924 127 0
2821 1505 -2784 0
693 -179 2808 0
1253 -2420 2562 0
-790 -1138 2491 0
88 1690 2474 0
-2171 -36 1896 0
2705 2999 381 0
-2564 2703 259 0
-72 412 -623 0
-1031 1898 1934 0
692 1610 949 0
2139 -507 1653 0
1163 2947 1949 0
2216 1212 -1266 0
606 1043 1939 0
-914 505 963 0
308 27 -1141 0
2617 2899 1750 0
2123 1352 2636 0
-430 2953 -797 0
1610 2661 2338 0
1289 881 -2164 0
1327 1471 425 0
1675 -2769 -699 0
1952 -547 -299 0
1634 2826 -2865 0
232 -1082 -2682 0
371 2809 1322 0
763 -2759 2205 0
-433 932 512 0
-462 2266 1613 0
39 29 2208 0
2467 382 -1586 0
359 1203 71 0
-1605 1216 434 0
-2493 2237 -1758 0
2267 527 2284 0
-1001 1638 -1091 0
288 2700 1711 0
-1656 1778 422 0
-1371 1080 -1690 0
985 -2173 -956 0
1573 1937 1409 0
-196 -799 683 0
-425 172 -2854 0
262 702 -30 0
-684 1453 2643 0
2486 1003 291 0
2557 -1842 1000 0
16 -452 897 0
-178 -2375 1010 0
-1701 -1626 1391 0
50 2140 2470 0
2231 -2891 -2389 0
-2564 2522 1348 0
-2112 -2896 2666 0
-28 316 -2324 0
-2270 -2362 2996 0
-2376 -294 1731 0
-1267 1369 2317 0
1123 2231 822 0
-1892 -735 2883 0
336 2256 188 0
2691 -599 1382 0
-2326 254 731 0
1067 -597 -726 0
-105 298 2126 0
-2509 1223 -2054 0
844 -2731 1233 0
461 1144 732 0
-2373 534 1822 0
2616 1287 2183 0
-2325 -1919 2093 0
1182 -144 -2192 0
3 177 1608 0
103 18 345 0
2326 2745 -566 0
-2753 -873 2276 0
2777 -674 -2102 0
294 436 2767 0
1790 1222 1334 0
1519 -1722 554 0
1919 1410 -1334 0
1298 981 1515 0
-1141 -2235 1752 0
1475 -881 -2193 0
-1724 1938 -2474 0
1142 986 1024 0
458 -1354 -87 0
2014 893 -1638 0
-1170 1261 -544 0
-1 113 -701 0
867 1281 841 0
-1385 -585 437 0
-2056 -2053 310 0
355 556 1666 0
1916 372 1002 0
-2982 -578 2942 0
323 -899 -1649 0
518 -614 -853 0
377 1932 -1994 0
-670 192 165 0
579 963 270 0
1903 953 -713 0
-990 951 -868 0
2994 -358 -797 0
-2761 2581 -493 0
314 923 1855 0
-1001 1762 437 0
2553 1571 1822 0
-2692 2626 928 0
2157 307 850 0
2865 2031 1798 0
220 2098 2755 0
2948 2727 -849 0
1645 -1537 -1514 0
-1841 1656 1349 0
2149 1664 2978 0
-289 -1765 909 0
-1762 -1640 142 0
-583 156 1947 0
2329 481 1722 0
1912 -1080 826 0
831 895 -1733 0
-178 1893 884 0
-2325 -714 2751 0
1359 567 -2268 0
-183 1032 -2935 0
1617 1682 2938 0
-678 -1154 1282 0
2126 -2598 -983 0
-1476 1901 -2945 0
531 2459 -1640 0
2969 1565 2783 0
1975 -995 2647 0
384 1795 1633 0
2206 2031 1025 0
893 1641 -1532 0
-240 -2343 2543 0
-2826 2214 -779 0
662 -336 58 0
563 662 -2330 0
185 2779 -1768 0
2021 2769 780 0
-2039 -52 2834 0
-2632 -1975 759 0
-308 638 1163 0
2231 -1372 -180 0
2706 351 617 0
454 2766 1072 0
131 1033 2029 0
807 303 2018 0
-2816 -1420 2535 0
-2622 -2025 18 0
-330 407 1072 0
1556 -38 -1495 0
1442 -1741 -377 0
1919 1567 2790 0
2811 -2323 -2312 0
-1009 453 2033 0
-607 1086 -308 0
1179 1712 -2841 0
-516 2115 -717 0
605 -826 946 0
869 -292 2723 0
2271 -1912 -2309 0
-569 2512 -1256 0
2687 2315 1487 0
133 -1958 2866 0
-1468 1609 -1837 0
2805 -485 80 0
2227 934 735 0
-2748 -2613 746 0
901 959 2226 0
1745 1150 1235 0
-1237 2179 1701 0
66 590 1958 0
2426 1871 -2136 0
2165 -2738 2517 0
2888 974 2753 0
2681 1300 485 0
639 -676 -1258 0
-2184 2414 -215 0
410 1875 91 0
-237 2168 -961 0
2130 589 -2663 0
-108 -2176 508 0
44 1565 1577 0
2452 1207 2611 0
-904 383 735 0
2948 2371 2347 0
471 2378 -1773 0
2450 2965 -868 0
965 -657 2243 0
1400 2389 -243 0
1959 1686 -1530 0
2957 -1596 2649 0
-1881 316 2724 0
1338 -2375 -1892 0
-1345 -2592 2475 0
2299 2791 -1763 0
897 1972 566 0
2180 1727 2784 0
286 2525 1436 0
-2867 1109 -1180 0
348 -2015 1411 0
1498 416 2786 0
2508 1974 2223 0
1037 1118 -148 0
1915 2088 1823 0
2579 2763 2554 0
-2479 418 2559 0
-1371 1977 121 0
-2625 -700 1142 0
2387 2227 2274 0
-203 -2437 1455 0
2876 -1937 -2762 0
1590 -2992 -746 0
866 451 1272 0
2237 1735 1740 0
-1960 1925 -1493 0
2856 -1794 2893 0
-2948 1950 2339 0
1682 -2346 49 0
1304 1555 -2509 0
-255 441 -974 0
2349 -1643 -1202 0
2991 -448 2102 0
-1876 384 -1448 0
1941 -274 1165 0
2177 1758 -2844 0
963 -879 -389 0
-1146 2255 2474 0
2750 2959 2766 0
730 1340 1140 0
-301 2892 -2203 0
1997 -752 -2658 0
-1884 1046 2340 0
2894 -2175 176 0
719 2777 91 0
-482 970 178 0
2360 -281 -1868 0
1411 2943 -1644 0
2780 -968 -231 0
2620 -81 -2537 0
1586 1002 -625 0
-1880 -814 1012 0
922 -1907 -2109 0
539 2630 2039 0
-760 1411 2079 0
-2182 2575 2804 0
-258 2854 2842 0
45 2882 -2672 0
367 1136 -611 0
1531 2186 1970 0
-2961 45 -446 0
1741 1839 -1797 0
1155 256 1686 0
2371 -2461 1655 0
21 -1222 2320 0
-1678 2601 -2338 0
601 2257 759 0
1191 -2579 2201 0
446 2815 761 0
2891 95 -1065 0
553 1136 319 0
2200 -1961 105 0
2763 1347 783 0
2041 2463 1637 0
834 -2797 -2912 0
2394 974 2152 0
-1305 2589 174 0
1676 1859 1117 0
2499 1941 273 0
-18 -1823 499 0
296 -397 277 0
1300 60 877 0
-186 2289 -1936 0
51 -2877 601 0
-856 2548 -1629 0
1407 991 -876 0
2018 1976 433 0
2765 1133 1365 0
1576 -2256 -64 0
-2319 1568 212 0
-1894 -140 201 0
-1937 2406 -1635 0
788 -1761 662 0
-1258 1846 812 0
333 2901 675 0
-2500 1959 2851 0
1185 341 2995 0
-2894 362 -687 0
1252 -2216 150 0
1467 644 2834 0
1617 2962 -392 0
-2360 -908 1998 0
-1269 -509 150 0
-1059 469 -274 0
-425 2772 -2361 0
2636 631 2796 0
2236 775 1384 0
455 1868 747 0
-604 2964 -16 0
-803 2285 -2183 0
2912 2978 1197 0
2608 -2546 -488 0
679 834 2506 0
2114 1266 1007 0
-1845 766 2444 0
2452 1653 251 0
1078 1360 392 0
1166 1458 2478 0
1539 2780 -2851 0
181 1312 257 0
-2015 -523 1175 0
2780 -283 -1907 0
2588 145 -656 0
2269 -1791 -2306 0
936 2960 2477 0
-379 1570 -2944 0
1034 2021 1409 0
2145 749 4 0
844 1409 1225 0
-1555 -1020 2860 0
1235 -1933 648 0
-1496 2885 -1414 0
175 721 1690 0
2385 1384 638 0
1083 1402 -566 0
1918 2427 1770 0
351 2823 1760 0
1767 2679 306 0
1191 1129 1980 0
2019 673 1838 0
493 2520 -2810 0
-1136 2758 -1599 0
-617 870 -2941 0
2542 -1798 -1265 0
1797 983 -1773 0
1629 -1306 2134 0
1173 -476 -1848 0
-93 2641 2848 0
2317 -2423 -2551 0
1736 -463 2934 0
908 1190 2681 0
1343 1976 95 0
-908 -1571 1022 0
2737 530 -2738 0
2352 840 -243 0
-2791 -1233 1787 0
2646 -1514 -77 0
510 2369 318 0
2849 -525 375 0
-206 -946 2133 0
2933 -208 660 0
1964 -730 1398 0
1359 -789 -1484 0
956 2106 -1794 0
1255 906 -2954 0
1232 178 -485 0
2667 2342 378 0
1993 2454 872 0
1251 -2779 -2250 0
1394 406 1150 0
-1245 -1863 1571 0
2813 1058 2579 0
1962 2 1733 0
2712 1119 2053 0
2501 944 1202 0
1082 -903 1585 0
-2841 -880 2281 0
-2252 -1005 2278 0
2552 750 -2748 0
737 -656 578 0
1829 1201 912 0
1724 546 2432 0
2601 2290 1272 0
2103 -1700 367 0
-1765 -2023 1624 0
2061 289 798 0
2122 -496 1851 0
2187 318 -2651 0
2958 -1101 2051 0
2279 1442 926 0
1033 2487 -767 0
148 638 -2336 0
1740 1795 1869 0
2499 39 378 0
2276 809 725 0
1658 -2183 2581 0
2824 629 1847 0
-1436 2118 95 0
-2413 48 -344 0
1771 -1456 2180 0
-1548 1534 -297 0
-1030 766 -2165 0
-1955 -1834 2430 0
1735 2021 1433 0
-941 -574 2433 0
2286 386 2574 0
1889 576 1092 0
1812 -69 -1630 0
423 78 843 0
393 233 -2057 0
1909 -2243 -766 0
2052 2159 909 0
-1948 2134 -1693 0
1043 2586 90 0
2154 1476 2441 0
2859 2373 -2523 0
-289 108 2299 0
-1597 276 -2883 0
1037 1445 173 0
722 201 1673 0
-2205 883 1288 0
-1067 2771 1690 0
1974 571 450 0
-518 1443 -1858 0
-78 2776 1154 0
1197 1798 -1305 0
870 -2136 324 0
1865 1040 1878 0
246 -2591 1990 0
1788 -223 2665 0
2546 -2754 -2177 0
1853 -1840 2901 0
1698 1206 1008 0
2026 935 2309 0
-50 619 -2318 0
2122 1445 -2871 0
573 -2401 -2145 0
1634 -2863 -200 0
1135 1721 322 0
-243 353 -1149 0
-1030 1763 2956 0
2288 2654 1761 0
1155 2974 -116 0
2693 897 1501 0
80 -648 2727 0
1293 731 1719 0
847 -2787 2648 0
1701 -739 2757 0
-1946 1420 1083 0
-2510 -1420 1555 0
-1039 1298 498 0
2097 -904 -2413 0
-2254 2865 -143 0
2495 2529 2969 0
-707 2449 2341 0
1571 1818 544 0
2081 2916 -87 0
365 1962 928 0
-1536 400 -2492 0
-1124 2396 -2085 0
991 143 989 0
-1604 1631 -1607 0
2210 -2386 -2336 0
1650 -577 894 0
2773 2216 24 0
-1092 -384 2153 0
996 21 200 0
602 2661 -196 0
1110 535 1120 0
1274 -1960 -2593 0
2491 -151 -352 0
-2232 -814 854 0
-265 -2953 1146 0
-1312 476 2757 0
1702 2321 -1127 0
1966 2530 525 0
-694 -1962 837 0
-43 2440 -2101 0
627 -382 -1058 0
1835 -856 -2031 0
-2010 -931 82 0
484 -2976 -2834 0
2335 -1724 2655 0
-1671 -2490 631 0
2020 2385 1308 0
477 1706 583 0
1873 2680 -461 0
-2308 -2579 143 0
1860 2413 642 0
-1536 2667 -1174 0
2222 729 1409 0
2203 2437 52 0
1683 156 2939 0
1087 2561 2281 0
938 -602 -1755 0
1012 -339 1245 0
1345 2826 -2663 0
-2854 2924 367 0
1415 -1951 -1279 0
2495 372 652 0
-2793 -2966 1539 0
-1222 -1944 2420 0
-1792 -875 1816 0
-2792 -1877 1812 0
-2874 2502 -1250 0
-202 1270 -1158 0
2025 591 367 0
-2775 1064 -1117 0
2038 2943 1466 0
-1301 542 -1997 0
-2937 1415 682 0
-1908 190 -655 0
335 938 -1223 0
-2906 2690 -1954 0
320 -1172 -1927 0
1982 175 1869 0
22 1507 640 0
929 -1012 20 0
1658 2543 424 0
2846 833 -1142 0
493 256 -1391 0
2462 2585 2303 0
1122 399 -2820 0
2354 -2039 97 0
2852 428 2899 0
877 -2674 1654 0
2659 1092 315 0
1233 1252 531 0
2709 857 762 0
1110 1437 689 0
1992 537 2006 0
2879 606 1471 0
-1372 1159 845 0
1211 2872 -198 0
836 2544 2301 0
-919 1329 -186 0
954 -2161 -668 0
843 -150 -2482 0
-2614 24 -1341 0
2798 -2953 -934 0
1765 1210 2956 0
80 -2370 -1770 0
1371 964 2202 0
-2502 2581 -929 0
-1914 -148 750 0
1331 2583 834 0
2412 2793 -2727 0
-1123 1103 -1541 0
2833 1145 2419 0
-1334 1049 1927 0
2451 2972 1727 0
2737 -1730 1194 0
2992 2455 870 0
1011 2298 844 0
2480 2124 -2535 0
-1394 -1792 2086 0
-525 -2966 513 0
1577 828 605 0
2815 2055 1750 0
-1189 -2943 589 0
628 -1779 2018 0
1935 578 1393 0
2062 1896 -1521 0
2955 1791 2741 0
-2995 -2441 1456 0
-2993 2046 -209 0
1268 1087 1082 0
-666 648 1207 0
-1089 323 -372 0
-824 2046 1606 0
2210 -2808 -1568 0
-1869 679 1243 0
2581 -1082 -133 0
1626 527 -2053 0
-315 894 -2686 0
766 2835 23 0
1151 -597 -758 0
214 -1071 -1082 0
2045 -2854 -1916 0
-604 2130 -2205 0
-2033 -2557 1843 0
-61 529 2861 0
2827 1755 1838 0
1429 105 1258 0
470 -2267 466 0
1834 -2416 -2862 0
1607 -444 2942 0
1050 1173 914 0
-390 2845 -389 0
439 866 592 0
-246 2217 656 0
1916 2094 405 0
1790 692 2271 0
-2620 26 1988 0
757 2697 2372 0
-496 468 -1290 0
1556 2251 -2332 0
-79 -170 593 0
339 -208 -2443 0
2333 -2098 875 0
2375 577 -2396 0
1561 2093 2528 0
-2303 -2690 2096 0
1981 -1052 -2657 0
-617 1242 -2768 0
783 2686 -1913 0
-1501 -464 1813 0
1637 -2601 -2075 0
-1911 -1804 2842 0
2197 2658 1874 0
-2571 2180 -1335 0
-1924 2799 -2145 0
-2728 -2919 1693 0
-2498 94 2511 0
730 1359 2058 0
2676 1606 1101 0
2999 317 -1345 0
319 963 388 0
2985 -2289 -1905 0
2670 1708 1520 0
-2170 252 -812 0
602 -286 2522 0
10 1386 1446 0
-1278 2500 1037 0
-589 1219 2076 0
1808 2800 -1502 0
378 301 632 0
769 1861 -2299 0
499 -1731 -1936 0
2929 875 2162 0
548 -2352 -503 0
2252 606 1751 0
2543 546 1881 0
-181 2999 -1586 0
506 1626 1926 0
1727 1069 2256 0
150 -478 2064 0
-355 2702 -2771 0
1145 1035 524 0
-2543 195 -2280 0
2709 356 259 0
2973 919 1082 0
-1955 761 2325 0
-1405 -2779 1129 0
1983 -363 2064 0
-2627 1788 -1430 0
-1350 2215 -1909 0
-197 1810 -2024 0
268 -1088 1110 0
-1261 -2121 748 0
1295 2667 -1775 0
-1819 1393 -2465 0
148 2352 -2674 0
1709 719 919 0
-552 1249 -377 0
120 -2157 808 0
1621 517 -1408 0
2387 2292 -2357 0
-1109 596 2098 0
-170 699 -999 0
2141 -2071 75 0
-530 -2725 1673 0
-1857 1597 -2685 0
1221 479 961 0
61 -2611 -2415 0
891 1792 1653 0
-29 2323 -2573 0
822 -536 1364 0
-2024 2650 2327 0
2763 -1606 2712 0
-2038 -734 1564 0
1057 2956 2591 0
1125 -2712 -229 0
-1715 2935 879 0
2822 707 452 0
-2211 -2710 1911 0
1630 210 241 0
761 2359 2728 0
395 -490 2550 0
1834 1220 1726 0
-2682 -1157 2192 0
2213 -593 -290 0
-2513 -322 939 0
-2786 2118 -738 0
-22 2608 -485 0
2208 2303 2143 0
-2211 2608 616 0
1105 342 2110 0
1709 410 -412 0
-2654 2602 -1767 0
-1756 -1395 1894 0
2693 878 1395 0
-1928 1525 1681 0
-1829 -446 1347 0
1583 -2123 40 0
1941 1156 2689 0
2887 418 333 0
1734 -167 1877 0
27 1173 1071 0
-2668 -435 2157 0
-366 -2857 2567 0
-1751 -1423 275 0
2350 477 -1375 0
2780 -2745 2793 0
2642 1639 -184 0
262 2386 2196 0
-628 -2602 1871 0
-2895 -921 194 0
2740 1025 1438 0
2831 2718 1180 0
-1965 -2129 1067 0
-515 1441 -631 0
-2168 1667 1867 0
2093 2152 -476 0
1948 2613 -2116 0
616 -2598 -1683 0
-305 1743 -1558 0
-2593 -1260 2859 0
-2918 1466 247 0
-2766 -904 739 0
1049 490 -2997 0
1423 762 2431 0
610 615 -2103 0
709 1098 2707 0
2889 -2074 2654 0
1154 -2256 2428 0
-2746 -526 1173 0
2192 -2548 -2914 0
880 -1476 314 0
2033 1091 31 0
2060 533 2511 0
824 1413 974 0
62 613 1670 0
809 2809 2378 0
163 2745 -475 0
1545 1146 -2088 0
-2235 -1395 819 0
780 -1467 2467 0
1234 -977 847 0
2510 1745 -413 0
-732 -2944 178 0
1518 -1174 -211 0
-55 -727 620 0
2253 1439 2342 0
-719 779 -2748 0
-993 -1603 1980 0
-2468 1823 -688 0
-125 141 -1485 0
-307 -103 2285 0
-484 1815 2824 0
2542 61 -1521 0
2960 775 2624 0
-2263 1604 -839 0
-2236 -1874 1304 0
-1661 2691 -2731 0
1579 1211 1089 0
2841 771 2511 0
2376 1059 -2361 0
-715 2413 -907 0
1598 2898 1198 0
218 1379 -565 0
-535 -787 256 0
1661 1504 -2772 0
-1029 1932 -1936 0
1175 2732 235 0
1503 1619 -2362 0
2723 600 1279 0
1458 -1374 -800 0
227 -2830 -2610 0
-2163 2098 1923 0
-1635 1720 2248 0
623 126 989 0
1538 -794 -890 0
-1813 422 -2253 0
-2317 471 -473 0
739 210 701 0
1742 -2893 68 0
-2770 -2418 323 0
1381 -1137 -74 0
-2992 1046 226 0
2899 -1203 2702 0
-2912 179 1631 0
662 987 279 0
1773 -2576 754 0
-32 2271 1577 0
569 -2378 1510 0
-784 1720 1219 0
492 1140 213 0
-2634 1659 -530 0
-1666 -1397 2975 0
678 317 -2137 0
-2007 1749 -625 0
2898 579 -188 0
1139 2449 -1517 0
-302 1296 958 0
2604 32 2010 0
195 -1629 1356 0
2835 -1781 -601 0
2678 2128 634 0
1075 2689 -2493 0
2666 1099 55 0
1393 1384 1075 0
679 2391 -2572 0
1887 -30 1783 0
2895 1600 1088 0
1644 1321 -1788 0
2306 695 1308 0
-2794 227 -1311 0
1532 2856 433 0
-1342 2724 1069 0
-637 -2831 2225 0
-1317 -2667 38 0
782 -1159 -1730 0
2095 119 390 0
2716 594 -550 0
1086 635 1168 0
146 -325 923 0
-1599 -229 1436 0
2632 2145 8 0
2597 1340 2989 0
-2713 875 -2417 0
175 -2859 -633 0
-2331 494 -472 0
701 2377 898 0
-1913 1106 -216 0
1882 902 -1399 0
682 -1311 2434 0
1173 2131 2112 0
2022 2915 123 0
912 -2654 -2344 0
-1305 765 -2285 0
1156 -671 362 0
684 123 -119 0
2459 873 2597 0
1872 -2615 -1117 0
2607 382 1374 0
2407 -994 1952 0
1252 186 1232 0
1627 142 1701 0
1993 1531 1972 0
1679 2387 2929 0
41 -1732 -1298 0
-1790 1415 1714 0
-1491 2264 1489 0
1191 544 1400 0
-314 296 1175 0
106 2104 -1709 0
36 -2586 926 0
1088 30 985 0
-437 2243 2087 0
-540 1466 -2783 0
1183 -717 -2003 0
-2660 360 -350 0
701 -1546 2184 0
-1545 1267 -1634 0
381 -2010 302 0
1593 2425 1710 0
418 -2387 2224 0
2970 -1286 -157 0
-2725 152 -108 0
2397 89 1708 0
280 543 1104 0
-1763 2414 -335 0
2874 237 2409 0
2891 -660 -1718 0
1091 1700 -2867 0
1053 1170 1038 0
2275 -2773 -2477 0
2148 2026 -1418 0
-2160 1236 -2392 0
-2025 -2119 1313 0
2156 2484 -2708 0
427 -897 733 0
-1595 -1930 10 0
-1113 -1813 2882 0
1775 2047 1135 0
-224 -181 2481 0
2005 -2781 2818 0
1796 1895 1367 0
-599 134 2602 0
1935 -237 -1376 0
-525 2659 -2170 0
1124 1547 2230 0
2534 2187 284 0
2416 197 1847 0
-1565 -636 1780 0
1607 602 -980 0
2257 451 2206 0
2324 -1863 -1824 0
2558 -2888 -1098 0
466 1022 219 0
2751 -2588 219 0
2682 2678 2966 0
2348 543 1303 0
1315 679 -2740 0
-2604 1560 -1245 0
944 -1060 -915 0
-24 -2029 2615 0
1726 -107 374 0
265 2112 2970 0
1172 -2886 -2312 0
-88 -262 1290 0
-1752 1512 -433 0
-1340 -2131 2101 0
2964 1455 1459 0
1916 -624 1399 0
2510 499 -1673 0
732 833 -1037 0
-1476 2673 36 0
-2937 1036 2538 0
2307 -1034 -1253 0
1990 -2927 -738 0
-1492 555 2501 0
2470 2678 107 0
742 -2390 1197 0
-2860 421 -1794 0
1894 2336 2818 0
2824 -701 2048 0
-629 1190 -2771 0
154 894 583 0
-426 -1124 616 0
1701 746 2815 0
2542 1521 2939 0
1306 2694 -2753 0
-2472 2632 705 0
2049 1204 2189 0
1838 191 1021 0
-2730 1279 -2648 0
550 1025 -7 0
1675 545 1373 0
-860 29 326 0
-2600 46 -675 0
-2472 2289 428 0
-1865 1804 2923 0
206 149 -2448 0
-1422 635 1145 0
-1339 1508 -655 0
-378 -189 1970 0
174 1040 2899 0
2322 1385 1272 0
63 -2319 -1988 0
2287 2147 1764 0
-1890 -1085 1375 0
1109 1397 2552 0
-2822 -403 2283 0
-32 452 1426 0
-2648 502 -1102 0
-2613 1695 -49 0
955 2572 -2467 0
-685 373 -1990 0
-509 542 -2878 0
2376 -1706 271 0
852 -2313 2327 0
2717 -2041 302 0
1358 -1965 243 0
2745 -2031 1276 0
2043 2555 -877 0
-1095 -41 2273 0
1821 -2633 1804 0
2404 -674 304 0
-1257 216 2806 0
2390 2597 1997 0
2808 2938 2444 0
-273 -344 1179 0
577 -632 1199 0
2957 1035 2008 0
902 -1274 -1889 0
1722 -2792 2143 0
2813 -1761 2680 0
-2234 2725 2939 0
563 -2151 -2870 0
529 1620 1528 0
1912 1200 -2967 0
-2739 244 -334 0
-2001 1505 -1855 0
-2600 -1188 1699 0
1170 124 -2896 0
2634 -1468 999 0
-2498 2370 990 0
-2055 2158 -2755 0
2875 -1456 -812 0
783 1214 -2373 0
980 706 1531 0
650 2314 1816 0
-1489 2500 2286 0
-235 -805 1205 0
2147 362 1840 0
1933 1305 2316 0
-2521 -1906 1216 0
-813 2293 -396 0
-2915 2391 1397 0
2587 1002 -1264 0
845 1344 1499 0
2690 -2439 -2632 0
1209 1163 1671 0
2559 1473 2609 0
589 -1864 -484 0
